2642	-203.58	-166.01	-310.48
2648	-204.81	-169.06	-310.54
2655	-205.97	-170.89	-309.16
2662	-207.02	-169.69	-305.62
2668	-213.01	-173.37	-303.77
2675	-214.66	-177.03	-299.54
2682	-212.25	-173.98	-300.13
2689	-210.73	-170.92	-307.25
2695	-205.96	-169.07	-309.16
2702	-200.60	-169.64	-311.04
2709	-198.41	-172.06	-315.96
2715	-194.23	-172.64	-317.18
2722	-189.44	-172.61	-318.37
2729	-187.85	-173.21	-323.33
2736	-183.08	-171.36	-325.24
2742	-178.34	-168.90	-327.87
2749	-175.58	-165.83	-334.21
2756	-170.88	-160.33	-338.28
2762	-165.09	-152.39	-345.18
2769	-161.82	-144.46	-354.38
2776	-157.05	-132.88	-357.73
2783	-151.20	-120.68	-363.91
2789	-149.14	-106.06	-373.90
2796	-146.18	-91.45	-377.35
2803	-140.84	-74.39	-382.12
2809	-140.42	-46.41	-390.04
2816	-142.07	-39.73	-387.25
2823	-145.63	-62.87	-382.38
2830	-148.70	-74.44	-381.81
2836	-149.22	-76.87	-379.68
2843	-147.98	-78.08	-378.89
2850	-148.13	-86.60	-381.06
2856	-144.37	-93.87	-377.25
2863	-143.16	-94.47	-377.19
2870	-142.12	-95.68	-380.73
2876	-140.21	-92.63	-379.20
2883	-139.69	-90.80	-381.33
2890	-140.41	-87.16	-384.25
2897	-139.71	-82.90	-382.78
2903	-139.71	-76.82	-383.50
2910	-142.27	-72.57	-387.24
2917	-142.13	-65.28	-385.08
2923	-143.95	-59.20	-385.89
2930	-145.85	-51.31	-388.88
2937	-145.74	-44.62	-387.44
2944	-146.36	-36.11	-388.92
2950	-147.03	-23.95	-391.84
2957	-143.95	-11.77	-392.41
2964	-144.50	-0.83	-392.44
2970	-149.30	1.57	-391.98
2977	-152.21	-4.53	-388.53
2984	-157.61	-14.90	-385.92
2990	-161.93	-22.83	-386.87
2997	-163.62	-27.70	-383.35
3004	-166.58	-30.76	-381.35
3011	-169.68	-30.78	-382.95
3017	-169.51	-30.17	-379.34
3024	-171.90	-29.58	-378.75
3031	-173.79	-24.12	-381.01
3037	-174.84	-18.65	-378.19
3044	-176.62	-11.97	-378.29
3051	-180.86	-4.70	-379.23
3057	-182.46	0.15	-375.00
3064	-187.83	4.98	-373.85
3071	-193.20	9.21	-372.69
3077	-195.36	11.63	-367.05
3084	-200.76	10.98	-365.89
3091	-206.18	11.56	-365.46
3098	-207.78	10.94	-360.50
3104	-212.58	9.69	-359.31
3111	-215.04	8.46	-360.16
3118	-216.69	4.80	-355.93
3124	-219.07	2.96	-354.61
3131	-223.32	1.72	-354.83
3138	-223.83	-2.54	-351.98
3144	-226.81	-4.99	-350.69
3151	-229.26	-8.65	-350.82
3158	-229.09	-12.30	-346.49
3165	-233.94	-16.59	-346.02
3171	-237.54	-20.87	-344.77
3178	-239.17	-27.57	-339.81
3185	-240.96	-32.44	-338.46
3191	-245.74	-37.34	-336.55
3198	-247.43	-41.60	-333.03
3205	-250.36	-45.88	-330.30
3211	-255.17	-49.56	-329.12
3218	-255.60	-51.39	-324.82
3225	-259.16	-55.06	-322.84
3232	-262.23	-50.21	-324.45
3238	-260.87	-41.69	-322.22
3245	-264.51	-35.63	-323.14
3252	-265.12	-36.24	-323.17
3258	-265.52	-49.63	-316.70
3265	-269.72	-47.83	-316.20
3272	-272.12	-42.37	-316.33
3279	-270.84	-42.97	-314.82
3285	-271.43	-50.88	-313.41
3292	-272.67	-60.62	-312.75
3299	-272.56	-63.66	-309.86
3305	-274.95	-62.46	-309.27
3312	-278.45	-60.65	-306.57
3319	-278.88	-62.48	-302.27
3325	-281.31	-67.97	-301.68
3332	-282.55	-74.06	-301.74
3339	-280.00	-78.91	-298.00
3346	-280.62	-81.95	-298.03
3352	-283.13	-80.14	-300.33
3359	-279.94	-75.26	-297.28
3366	-281.95	-69.19	-302.43
3372	-283.19	-63.12	-303.94
3379	-280.71	-58.24	-303.09
3386	-281.44	-52.16	-306.74
3393	-281.52	-45.47	-309.62
3399	-278.47	-41.80	-309.47
